sale_id,date,item,qty,amount,status
S01659,2025-04-30,apple tart,2,11.00,paid
S01660,2025-04-30,filter coffee,1,3.00,paid
S01661,2025-04-30,filter coffee,1,3.00,paid
S01662,2025-04-30,sourdough loaf,2,15.00,paid
S01663,2025-05-01,croissant,3,11.25,paid
S01664,2025-05-01,cinnamon bun,1,4.25,paid
S01665,2025-05-01,apple tart,1,,paid
S01666,2025-05-01,sourdough loaf,1,7.50,paid
S01667,2025-05-01,filter coffee,2,6.00,paid
S01668,2025-05-01,filter coffee,1,3.00,paid
S01669,2025-05-01,sourdough loaf,3,22.50,paid
S01670,2025-05-01,filter coffee,2,6.00,paid
S01671,2025-05-02,seed rye,1,8.25,void
S01672,2025-05-02,filter coffee,2,6.00,paid
S01673,2025-05-02,croissant,2,7.50,paid
S01674,2025-05-02,filter coffee,2,6.00,void
S01675,2025-05-02,croissant,1,3.75,paid
S01676,2025-05-02,apple tart,1,5.50,paid
S01677,2025-05-02,filter coffee,2,6.00,paid
S01678,2025-05-02,sourdough loaf,2,15.00,paid
S01679,2025-05-02,filter coffee,2,6.00,paid
S01680,2025-05-02,filter coffee,1,3.00,paid
S01681,2025-05-02,sourdough loaf,1,7.50,void
S01682,2025-05-02,cinnamon bun,1,4.25,paid
S01683,2025-05-02,cinnamon bun,1,4.25,paid
S01684,2025-05-02,croissant,1,3.75,paid
S01685,2025-05-02,sourdough loaf,1,7.50,paid
S01686,2025-05-02,croissant,3,11.25,paid
S01687,2025-05-02,apple tart,2,11.00,paid
S01688,2025-05-02,seed rye,2,16.50,paid
S01689,2025-05-02,seed rye,1,8.25,paid
S01690,2025-05-03,croissant,1,3.75,paid
S01691,2025-05-03,cinnamon bun,2,8.50,paid
S01692,2025-05-03,sourdough loaf,3,22.50,paid
S01693,2025-05-03,filter coffee,2,6.00,paid
S01694,2025-05-03,cinnamon bun,1,4.25,paid
S01695,2025-05-03,apple tart,1,5.50,paid
S01696,2025-05-03,apple tart,2,11.00,paid
S01697,2025-05-03,filter coffee,1,3.00,paid
S01698,2025-05-03,cinnamon bun,2,8.50,paid
S01699,2025-05-03,apple tart,1,5.50,paid
S01700,2025-05-03,croissant,1,3.75,paid
S01701,2025-05-03,croissant,2,7.50,paid
S01702,2025-05-03,cinnamon bun,2,8.50,paid
S01703,2025-05-03,filter coffee,1,3.00,paid
S01704,2025-05-03,seed rye,2,16.50,paid
S01705,2025-05-03,apple tart,2,11.00,paid
S01706,2025-05-03,sourdough loaf,3,22.50,paid
S01707,2025-05-03,sourdough loaf,1,7.50,paid
S01708,2025-05-03,filter coffee,2,6.00,void
S01709,2025-05-03,seed rye,1,8.25,paid
S01710,2025-05-03,cinnamon bun,2,8.50,paid
S01711,2025-05-03,croissant,2,7.50,paid
S01712,2025-05-03,sourdough loaf,3,22.50,paid
S01713,2025-05-04,croissant,3,11.25,paid
S01714,2025-05-04,croissant,2,7.50,paid
S01715,2025-05-04,cinnamon bun,1,4.25,paid
S01716,2025-05-04,croissant,2,7.50,paid
S01717,2025-05-04,seed rye,1,8.25,paid
S01718,2025-05-04,apple tart,2,11.00,refunded
S01719,2025-05-04,sourdough loaf,1,7.50,paid
S01720,2025-05-04,filter coffee,1,3.00,paid
S01721,2025-05-04,croissant,1,3.75,paid
S01722,2025-05-04,seed rye,1,8.25,paid
S01723,2025-05-04,seed rye,1,8.25,paid
S01724,2025-05-04,croissant,2,7.50,paid
S01725,2025-05-04,cinnamon bun,2,8.50,paid
S01726,2025-05-04,sourdough loaf,3,22.50,paid
S01727,2025-05-04,croissant,1,3.75,paid
S01728,2025-05-04,cinnamon bun,2,8.50,paid
S01729,2025-05-04,croissant,2,7.50,paid
S01730,2025-05-04,sourdough loaf,1,7.50,void
S01731,2025-05-05,cinnamon bun,1,4.25,paid
S01732,2025-05-05,apple tart,1,5.50,paid
S01733,2025-05-05,seed rye,2,16.50,paid
S01734,2025-05-05,seed rye,1,8.25,paid
S01735,2025-05-05,croissant,1,3.75,paid
S01736,2025-05-05,filter coffee,1,3.00,paid
S01737,2025-05-05,seed rye,1,8.25,void
S01738,2025-05-05,sourdough loaf,3,22.50,paid
S01739,2025-05-05,apple tart,1,5.50,paid
S01740,2025-05-06,cinnamon bun,2,8.50,paid
S01741,2025-05-06,seed rye,1,8.25,paid
S01742,2025-05-06,croissant,2,7.50,paid
S01743,2025-05-06,apple tart,1,5.50,paid
S01744,2025-05-06,seed rye,2,16.50,paid
S01745,2025-05-06,seed rye,3,24.75,paid
S01746,2025-05-06,filter coffee,2,6.00,paid
S01747,2025-05-06,filter coffee,3,9.00,paid
S01748,2025-05-06,filter coffee,1,3.00,paid
S01749,2025-05-06,seed rye,2,16.50,paid
S01750,2025-05-07,apple tart,2,11.00,paid
S01751,2025-05-07,cinnamon bun,2,8.50,paid
S01752,2025-05-07,sourdough loaf,1,7.50,paid
S01753,2025-05-07,filter coffee,1,3.00,paid
S01754,2025-05-07,sourdough loaf,1,7.50,paid
S01755,2025-05-07,sourdough loaf,2,15.00,paid
S01756,2025-05-07,croissant,3,11.25,paid
S01757,2025-05-07,apple tart,3,16.50,paid
S01758,2025-05-07,apple tart,2,11.00,paid
S01759,2025-05-07,cinnamon bun,2,8.50,paid
S01760,2025-05-07,croissant,1,3.75,paid
S01761,2025-05-07,sourdough loaf,1,7.50,paid
S01762,2025-05-07,apple tart,2,11.00,paid
S01763,2025-05-08,croissant,2,7.50,paid
S01764,2025-05-08,apple tart,2,11.00,paid
S01765,2025-05-08,filter coffee,1,3.00,void
S01766,2025-05-08,seed rye,2,16.50,paid
S01767,2025-05-08,seed rye,1,8.25,paid
S01768,2025-05-08,filter coffee,1,3.00,paid
S01769,2025-05-08,cinnamon bun,1,4.25,paid
S01770,2025-05-08,croissant,2,7.50,paid
S01771,2025-05-08,croissant,1,3.75,paid
S01772,2025-05-08,apple tart,1,5.50,paid
S01773,2025-05-08,apple tart,2,11.00,paid
S01774,2025-05-08,filter coffee,2,6.00,paid
S01775,2025-05-08,sourdough loaf,1,7.50,paid
S01776,2025-05-09,apple tart,1,5.50,paid
S01777,2025-05-09,apple tart,1,5.50,paid
S01778,2025-05-09,cinnamon bun,1,4.25,paid
S01779,2025-05-09,seed rye,2,16.50,paid
S01780,2025-05-09,cinnamon bun,2,8.50,paid
S01781,2025-05-09,filter coffee,2,6.00,paid
S01782,2025-05-09,filter coffee,2,6.00,paid
S01783,2025-05-09,filter coffee,2,6.00,paid
S01784,2025-05-09,seed rye,1,8.25,paid
S01785,2025-05-09,croissant,1,3.75,paid
S01786,2025-05-09,cinnamon bun,2,8.50,paid
S01787,2025-05-10,filter coffee,1,3.00,paid
S01788,2025-05-10,cinnamon bun,1,4.25,paid
S01789,2025-05-10,sourdough loaf,2,15.00,paid
S01790,2025-05-10,croissant,1,3.75,paid
S01791,2025-05-10,sourdough loaf,1,7.50,paid
S01792,2025-05-10,apple tart,1,5.50,paid
S01793,2025-05-10,filter coffee,1,3.00,paid
S01794,2025-05-10,cinnamon bun,1,4.25,paid
S01795,2025-05-10,apple tart,3,16.50,paid
S01796,2025-05-10,cinnamon bun,2,8.50,refunded
S01797,2025-05-10,apple tart,1,5.50,paid
S01798,2025-05-10,apple tart,3,16.50,paid
S01799,2025-05-10,apple tart,1,5.50,paid
S01800,2025-05-10,apple tart,1,5.50,paid
S01801,2025-05-10,filter coffee,2,6.00,paid
S01802,2025-05-10,seed rye,3,24.75,paid
S01803,2025-05-10,cinnamon bun,2,8.50,paid
S01804,2025-05-10,filter coffee,1,3.00,paid
S01805,2025-05-10,filter coffee,1,3.00,paid
S01806,2025-05-10,sourdough loaf,2,15.00,paid
S01807,2025-05-10,apple tart,1,5.50,paid
S01808,2025-05-10,sourdough loaf,2,15.00,paid
S01809,2025-05-10,cinnamon bun,3,12.75,paid
S01810,2025-05-10,sourdough loaf,2,15.00,paid
S01811,2025-05-11,filter coffee,2,6.00,paid
S01812,2025-05-11,sourdough loaf,1,7.50,paid
S01813,2025-05-11,filter coffee,3,9.00,paid
S01814,2025-05-11,croissant,1,3.75,paid
S01815,2025-05-11,seed rye,1,8.25,paid
S01816,2025-05-11,filter coffee,1,3.00,paid
S01817,2025-05-11,filter coffee,1,3.00,paid
S01818,2025-05-11,cinnamon bun,3,12.75,paid
S01819,2025-05-11,croissant,1,3.75,paid
S01820,2025-05-11,apple tart,1,5.50,paid
S01821,2025-05-11,apple tart,1,5.50,paid
S01822,2025-05-11,seed rye,1,8.25,paid
S01823,2025-05-11,apple tart,3,16.50,paid
S01824,2025-05-11,croissant,3,11.25,paid
S01825,2025-05-11,filter coffee,1,3.00,paid
S01826,2025-05-11,croissant,1,3.75,paid
S01827,2025-05-11,cinnamon bun,2,8.50,paid
S01828,2025-05-12,cinnamon bun,1,4.25,paid
S01829,2025-05-12,seed rye,2,16.50,void
S01830,2025-05-12,sourdough loaf,2,15.00,paid
S01831,2025-05-12,filter coffee,3,9.00,void
S01832,2025-05-12,seed rye,2,16.50,paid
S01833,2025-05-12,sourdough loaf,1,7.50,paid
S01834,2025-05-12,cinnamon bun,2,8.50,paid
S01835,2025-05-13,croissant,1,3.75,paid
S01836,2025-05-13,filter coffee,2,6.00,refunded
S01837,2025-05-13,seed rye,3,24.75,paid
S01838,2025-05-13,cinnamon bun,1,4.25,paid
S01839,2025-05-13,filter coffee,3,9.00,paid
S01840,2025-05-14,apple tart,2,11.00,paid
S01841,2025-05-14,seed rye,3,24.75,paid
S01842,2025-05-14,croissant,1,3.75,paid
S01843,2025-05-14,sourdough loaf,1,7.50,paid
S01844,2025-05-14,seed rye,1,8.25,paid
S01845,2025-05-14,apple tart,1,5.50,paid
S01846,2025-05-14,seed rye,1,8.25,paid
S01847,2025-05-14,apple tart,1,5.50,paid
S01848,2025-05-14,apple tart,2,11.00,paid
S01849,2025-05-15,apple tart,3,16.50,paid
S01850,2025-05-15,croissant,2,7.50,paid
S01851,2025-05-15,croissant,1,3.75,paid
S01852,2025-05-15,filter coffee,3,9.00,paid
S01853,2025-05-15,sourdough loaf,1,7.50,paid
S01854,2025-05-15,seed rye,1,8.25,paid
S01855,2025-05-15,filter coffee,1,3.00,paid
S01856,2025-05-15,seed rye,1,8.25,paid
S01857,2025-05-15,sourdough loaf,1,7.50,paid
S01858,2025-05-15,seed rye,2,16.50,paid
S01859,2025-05-16,filter coffee,1,3.00,paid
S01860,2025-05-16,sourdough loaf,2,15.00,paid
S01861,2025-05-16,croissant,1,3.75,paid
S01862,2025-05-16,apple tart,3,16.50,paid
S01863,2025-05-16,croissant,1,3.75,paid
S01864,2025-05-16,apple tart,3,16.50,paid
S01865,2025-05-16,croissant,2,7.50,paid
S01866,2025-05-16,cinnamon bun,3,12.75,paid
S01867,2025-05-16,croissant,2,7.50,paid
S01868,2025-05-16,seed rye,2,16.50,paid
S01869,2025-05-17,croissant,2,7.50,refunded
S01870,2025-05-17,apple tart,1,5.50,void
S01871,2025-05-17,filter coffee,2,6.00,paid
S01872,2025-05-17,filter coffee,1,3.00,paid
S01873,2025-05-17,cinnamon bun,2,8.50,paid
S01874,2025-05-17,filter coffee,2,6.00,paid
S01875,2025-05-17,filter coffee,2,6.00,paid
S01876,2025-05-17,apple tart,2,11.00,paid
S01877,2025-05-17,seed rye,2,16.50,paid
S01878,2025-05-17,croissant,1,3.75,paid
S01879,2025-05-17,croissant,3,11.25,paid
S01880,2025-05-17,filter coffee,1,3.00,paid
S01881,2025-05-17,filter coffee,1,3.00,paid
S01882,2025-05-17,sourdough loaf,1,7.50,paid
S01883,2025-05-17,sourdough loaf,3,22.50,paid
S01884,2025-05-17,seed rye,1,8.25,paid
S01885,2025-05-17,filter coffee,1,,paid
S01886,2025-05-17,filter coffee,3,9.00,paid
S01887,2025-05-17,sourdough loaf,1,7.50,paid
S01888,2025-05-17,filter coffee,2,6.00,paid
S01889,2025-05-18,cinnamon bun,1,4.25,paid
S01890,2025-05-18,sourdough loaf,2,15.00,paid
S01891,2025-05-18,filter coffee,1,3.00,refunded
S01892,2025-05-18,cinnamon bun,3,12.75,paid
S01893,2025-05-18,sourdough loaf,1,7.50,paid
S01894,2025-05-18,cinnamon bun,1,4.25,paid
S01895,2025-05-18,seed rye,2,16.50,paid
S01896,2025-05-18,cinnamon bun,2,8.50,paid
S01897,2025-05-18,croissant,1,3.75,paid
S01898,2025-05-18,filter coffee,1,3.00,paid
S01899,2025-05-18,cinnamon bun,1,4.25,paid
S01900,2025-05-18,seed rye,1,8.25,paid
S01901,2025-05-18,croissant,2,7.50,paid
S01902,2025-05-18,filter coffee,3,9.00,paid
S01903,2025-05-18,seed rye,1,8.25,paid
S01904,2025-05-18,sourdough loaf,1,7.50,paid
S01905,2025-05-18,seed rye,2,16.50,paid
S01906,2025-05-18,seed rye,1,8.25,paid
S01907,2025-05-18,sourdough loaf,1,7.50,paid
S01908,2025-05-18,seed rye,2,16.50,paid
S01909,2025-05-18,seed rye,1,8.25,paid
S01910,2025-05-18,croissant,1,3.75,paid
S01911,2025-05-18,filter coffee,1,3.00,paid
S01912,2025-05-19,sourdough loaf,1,,paid
S01913,2025-05-19,croissant,1,3.75,paid
S01914,2025-05-19,seed rye,1,8.25,paid
S01915,2025-05-19,seed rye,2,,paid
S01916,2025-05-19,seed rye,1,8.25,paid
S01917,2025-05-19,apple tart,1,5.50,paid
S01918,2025-05-19,apple tart,1,5.50,paid
S01919,2025-05-20,cinnamon bun,1,4.25,paid
S01920,2025-05-20,cinnamon bun,1,4.25,paid
S01921,2025-05-20,cinnamon bun,2,8.50,paid
S01922,2025-05-20,croissant,1,3.75,paid
S01923,2025-05-20,sourdough loaf,2,15.00,paid
S01924,2025-05-20,seed rye,1,8.25,paid
S01925,2025-05-20,apple tart,3,16.50,paid
S01926,2025-05-20,apple tart,2,11.00,paid
S01927,2025-05-20,sourdough loaf,1,7.50,paid
S01928,2025-05-20,cinnamon bun,2,8.50,paid
S01929,2025-05-20,filter coffee,1,3.00,paid
S01930,2025-05-20,seed rye,2,16.50,paid
S01931,2025-05-20,filter coffee,2,6.00,paid
S01932,2025-05-20,cinnamon bun,1,4.25,paid
S01933,2025-05-21,sourdough loaf,1,7.50,paid
S01934,2025-05-21,filter coffee,2,6.00,paid
S01935,2025-05-21,filter coffee,1,3.00,paid
S01936,2025-05-21,apple tart,1,5.50,paid
S01937,2025-05-21,cinnamon bun,2,8.50,paid
S01938,2025-05-21,filter coffee,2,6.00,paid
S01939,2025-05-21,cinnamon bun,3,12.75,paid
S01940,2025-05-21,sourdough loaf,1,7.50,paid
S01941,2025-05-21,sourdough loaf,1,7.50,void
S01942,2025-05-21,filter coffee,3,9.00,paid
S01943,2025-05-21,cinnamon bun,1,4.25,paid
S01944,2025-05-21,croissant,2,7.50,paid
S01945,2025-05-22,filter coffee,2,6.00,paid
S01946,2025-05-22,apple tart,1,5.50,paid
S01947,2025-05-22,apple tart,1,5.50,paid
S01948,2025-05-22,seed rye,1,8.25,paid
S01949,2025-05-22,filter coffee,2,6.00,paid
S01950,2025-05-22,seed rye,1,8.25,refunded
S01951,2025-05-22,apple tart,3,,paid
S01952,2025-05-22,sourdough loaf,1,7.50,paid
S01953,2025-05-22,sourdough loaf,1,7.50,paid
S01954,2025-05-22,croissant,1,3.75,paid
S01955,2025-05-22,filter coffee,1,3.00,paid
S01956,2025-05-22,filter coffee,1,3.00,paid
S01957,2025-05-22,croissant,3,11.25,paid
S01958,2025-05-22,filter coffee,3,9.00,paid
S01959,2025-05-22,cinnamon bun,1,4.25,paid
S01960,2025-05-22,filter coffee,2,6.00,paid
S01961,2025-05-22,filter coffee,1,3.00,paid
S01962,2025-05-22,sourdough loaf,2,15.00,paid
S01963,2025-05-22,sourdough loaf,2,15.00,paid
S01964,2025-05-23,croissant,2,7.50,void
S01965,2025-05-23,apple tart,2,11.00,paid
S01966,2025-05-23,filter coffee,2,6.00,paid
S01967,2025-05-23,croissant,1,3.75,paid
S01968,2025-05-23,apple tart,2,11.00,paid
S01969,2025-05-23,seed rye,3,24.75,paid
S01970,2025-05-23,sourdough loaf,1,7.50,paid
S01971,2025-05-23,croissant,2,7.50,paid
S01972,2025-05-23,cinnamon bun,1,4.25,paid
S01973,2025-05-23,croissant,2,7.50,paid
S01974,2025-05-23,seed rye,1,8.25,paid
S01975,2025-05-24,apple tart,1,5.50,paid
S01976,2025-05-24,cinnamon bun,1,4.25,paid
S01977,2025-05-24,seed rye,1,8.25,paid
S01978,2025-05-24,seed rye,2,16.50,paid
S01979,2025-05-24,filter coffee,3,9.00,paid
S01980,24/05/2025,sourdough loaf,1,7.50,paid
S01981,2025-05-24,sourdough loaf,1,7.50,paid
S01982,2025-05-24,filter coffee,1,3.00,paid
S01983,2025-05-24,apple tart,1,5.50,paid
S01984,2025-05-24,seed rye,3,24.75,paid
S01985,2025-05-24,sourdough loaf,1,7.50,paid
S01986,2025-05-24,apple tart,1,5.50,paid
S01987,2025-05-24,seed rye,2,16.50,paid
S01988,2025-05-24,croissant,2,7.50,paid
S01989,2025-05-24,croissant,2,7.50,paid
S01990,2025-05-24,apple tart,1,5.50,paid
S01991,2025-05-24,seed rye,2,16.50,paid
S01992,2025-05-24,sourdough loaf,2,15.00,paid
S01993,2025-05-25,cinnamon bun,1,,paid
S01994,2025-05-25,sourdough loaf,2,15.00,paid
S01995,2025-05-25,cinnamon bun,2,8.50,paid
S01996,2025-05-25,apple tart,1,5.50,paid
S01997,2025-05-25,filter coffee,1,3.00,paid
S01998,2025-05-25,seed rye,1,8.25,paid
S01999,2025-05-25,apple tart,3,16.50,paid
S02000,2025-05-25,filter coffee,1,3.00,paid
S02001,2025-05-25,croissant,3,11.25,paid
S02002,2025-05-25,cinnamon bun,1,4.25,paid
S02003,2025-05-25,cinnamon bun,1,4.25,paid
S02004,2025-05-25,cinnamon bun,3,12.75,paid
S02005,2025-05-25,croissant,1,3.75,paid
S02006,2025-05-25,apple tart,2,11.00,paid
S02007,2025-05-25,cinnamon bun,2,8.50,paid
S02008,2025-05-25,filter coffee,1,3.00,void
S02009,2025-05-25,croissant,1,3.75,paid
S02010,2025-05-25,sourdough loaf,1,7.50,paid
S02011,2025-05-25,sourdough loaf,1,7.50,paid
S02012,2025-05-26,apple tart,2,11.00,refunded
S02013,2025-05-26,filter coffee,2,6.00,paid
S02014,2025-05-26,sourdough loaf,1,7.50,paid
S02015,2025-05-26,seed rye,3,24.75,paid
S02016,2025-05-27,croissant,1,3.75,paid
S02017,27/05/2025,croissant,3,11.25,paid
S02018,2025-05-27,croissant,1,3.75,paid
S02019,2025-05-27,croissant,2,7.50,paid
S02020,2025-05-27,filter coffee,2,6.00,paid
S02021,2025-05-27,sourdough loaf,2,15.00,paid
S02022,2025-05-27,filter coffee,1,3.00,paid
S02023,2025-05-27,cinnamon bun,1,4.25,paid
S02024,2025-05-28,croissant,2,7.50,paid
S02025,2025-05-28,apple tart,1,5.50,paid
S02026,2025-05-28,apple tart,2,11.00,paid
S02027,2025-05-28,sourdough loaf,2,15.00,paid
S02028,2025-05-28,croissant,3,11.25,paid
S02029,2025-05-28,apple tart,1,5.50,paid
S02030,2025-05-28,apple tart,1,,paid
S02031,2025-05-28,seed rye,1,8.25,paid
S02032,2025-05-28,croissant,1,3.75,paid
S02033,2025-05-28,apple tart,1,5.50,paid
S02034,2025-05-28,apple tart,2,11.00,paid
S02035,2025-05-28,cinnamon bun,1,4.25,paid
S02036,2025-05-29,filter coffee,1,3.00,paid
S02037,2025-05-29,sourdough loaf,2,15.00,paid
S02038,2025-05-29,apple tart,1,5.50,paid
S02039,2025-05-29,apple tart,1,5.50,paid
S02040,2025-05-29,seed rye,1,8.25,paid
S02041,2025-05-29,cinnamon bun,2,8.50,paid
S02042,2025-05-29,filter coffee,3,9.00,paid
S02043,2025-05-29,cinnamon bun,1,4.25,paid
S02044,2025-05-29,croissant,2,7.50,paid
S02045,2025-05-29,sourdough loaf,1,7.50,paid
S02046,2025-05-29,apple tart,1,5.50,paid
S02047,2025-05-29,croissant,2,7.50,paid
S02048,2025-05-30,cinnamon bun,2,8.50,paid
S02049,2025-05-30,apple tart,3,16.50,paid
S02050,2025-05-30,apple tart,1,5.50,paid
S02051,2025-05-30,croissant,1,3.75,paid
S02052,2025-05-30,cinnamon bun,1,4.25,paid
S02053,2025-05-30,cinnamon bun,1,4.25,paid
S02054,2025-05-30,cinnamon bun,1,4.25,paid
S02055,2025-05-30,seed rye,1,8.25,paid
S02056,2025-05-30,filter coffee,2,6.00,paid
S02057,2025-05-30,apple tart,1,5.50,paid
S02058,2025-05-30,seed rye,3,24.75,paid
S02059,2025-05-30,croissant,3,11.25,paid
S02060,2025-05-30,filter coffee,1,3.00,paid
S02061,2025-05-30,cinnamon bun,2,8.50,paid
S02062,2025-05-30,apple tart,1,5.50,paid
S02063,2025-05-30,apple tart,1,5.50,paid
S02064,2025-05-30,seed rye,3,24.75,paid
S02065,2025-05-30,apple tart,1,5.50,paid
S02066,30/05/2025,cinnamon bun,1,4.25,paid
S02067,2025-05-30,seed rye,2,16.50,paid
S02068,2025-05-30,sourdough loaf,3,22.50,paid
S02069,2025-05-31,croissant,1,3.75,paid
S02070,2025-05-31,cinnamon bun,2,8.50,paid
S02071,2025-05-31,cinnamon bun,1,,paid
S02072,2025-05-31,croissant,3,11.25,paid
S02073,2025-05-31,apple tart,1,5.50,paid
S02074,2025-05-31,sourdough loaf,3,22.50,paid
S02075,2025-05-31,apple tart,1,5.50,paid
S02076,2025-05-31,cinnamon bun,1,4.25,paid
S02077,2025-05-31,filter coffee,1,3.00,paid
S02078,2025-05-31,seed rye,3,24.75,paid
S02079,2025-05-31,cinnamon bun,2,8.50,paid
S02080,2025-05-31,seed rye,1,8.25,paid
S02081,2025-05-31,croissant,3,11.25,paid
S02082,2025-05-31,filter coffee,2,6.00,paid
S02083,2025-05-31,croissant,3,11.25,void
S02084,2025-05-31,seed rye,2,16.50,paid
S02085,2025-05-31,cinnamon bun,1,4.25,paid
S02086,2025-06-01,sourdough loaf,1,7.50,paid
S02087,2025-06-01,seed rye,1,8.25,paid
S02088,2025-06-01,croissant,2,7.50,paid
S02089,2025-06-01,filter coffee,3,9.00,paid
S02090,2025-06-01,cinnamon bun,1,4.25,paid
S02091,2025-06-01,seed rye,1,8.25,paid
S02092,2025-06-01,croissant,3,11.25,paid
S02093,2025-06-01,seed rye,1,8.25,paid
S02094,2025-06-01,filter coffee,2,6.00,paid
S02095,2025-06-01,sourdough loaf,3,22.50,paid
S02096,2025-06-01,sourdough loaf,2,15.00,paid
S02097,2025-06-01,seed rye,2,,paid
S02098,2025-06-01,sourdough loaf,1,7.50,paid
S02099,2025-06-01,sourdough loaf,1,7.50,paid
S02100,2025-06-01,apple tart,1,5.50,paid
S02101,2025-06-01,sourdough loaf,3,22.50,paid
S02102,2025-06-01,cinnamon bun,2,8.50,paid
S02103,2025-06-02,croissant,1,3.75,paid
S02104,2025-06-03,filter coffee,2,6.00,paid
S02105,2025-06-03,filter coffee,2,6.00,paid
S02106,2025-06-03,filter coffee,2,6.00,paid
S02107,2025-06-03,cinnamon bun,1,4.25,paid
S02108,2025-06-03,croissant,2,7.50,paid
S02109,2025-06-03,sourdough loaf,2,15.00,paid
S02110,2025-06-03,cinnamon bun,2,8.50,paid
S02111,2025-06-03,seed rye,1,8.25,paid
S02112,2025-06-03,seed rye,1,8.25,void
S02113,2025-06-03,filter coffee,1,3.00,paid
S02114,2025-06-03,croissant,1,3.75,paid
S02115,2025-06-03,seed rye,1,8.25,paid
S02116,2025-06-03,croissant,1,3.75,paid
S02117,2025-06-03,sourdough loaf,1,7.50,paid
S02118,2025-06-04,cinnamon bun,1,4.25,paid
S02119,2025-06-04,croissant,2,7.50,paid
S02120,2025-06-04,seed rye,1,8.25,paid
S02121,2025-06-04,filter coffee,1,3.00,void
S02122,2025-06-04,filter coffee,3,9.00,paid
S02123,2025-06-04,sourdough loaf,1,7.50,paid
S02124,2025-06-04,croissant,2,7.50,paid
S02125,2025-06-04,croissant,1,3.75,paid
S02126,2025-06-04,filter coffee,1,3.00,paid
S02127,2025-06-04,apple tart,1,5.50,paid
S02128,2025-06-04,seed rye,2,16.50,paid
S02129,2025-06-04,cinnamon bun,1,4.25,paid
S02130,2025-06-05,filter coffee,2,6.00,paid
S02131,2025-06-05,croissant,3,11.25,paid
S02132,2025-06-05,croissant,3,11.25,paid
S02133,2025-06-05,cinnamon bun,2,8.50,paid
S02134,2025-06-05,seed rye,3,24.75,paid
S02135,2025-06-05,seed rye,3,24.75,paid
S02136,2025-06-05,apple tart,2,11.00,paid
S02137,2025-06-05,cinnamon bun,1,4.25,paid
S02138,2025-06-05,cinnamon bun,1,4.25,paid
S02139,2025-06-05,seed rye,2,16.50,paid
S02140,2025-06-05,filter coffee,2,6.00,paid
S02141,2025-06-05,filter coffee,3,9.00,paid
S02142,2025-06-05,croissant,1,3.75,paid
S02143,2025-06-05,apple tart,3,16.50,void
S02144,2025-06-05,cinnamon bun,1,4.25,paid
S02145,2025-06-06,sourdough loaf,1,7.50,paid
S02146,2025-06-06,apple tart,2,11.00,paid
S02147,2025-06-06,seed rye,3,24.75,paid
S02148,2025-06-06,croissant,3,11.25,paid
S02149,2025-06-06,cinnamon bun,1,4.25,paid
S02150,2025-06-06,seed rye,1,8.25,paid
S02151,2025-06-06,cinnamon bun,1,4.25,paid
S02152,2025-06-06,filter coffee,2,6.00,paid
S02153,2025-06-06,seed rye,2,16.50,paid
S02154,2025-06-06,sourdough loaf,1,7.50,paid
S02155,2025-06-06,sourdough loaf,1,7.50,paid
S02156,2025-06-06,croissant,2,7.50,paid
S02157,2025-06-06,filter coffee,2,6.00,paid
S02158,2025-06-07,seed rye,1,8.25,paid
S02159,2025-06-07,apple tart,1,5.50,paid
S02160,2025-06-07,seed rye,1,8.25,paid
S02161,2025-06-07,sourdough loaf,1,7.50,paid
S02162,2025-06-07,seed rye,1,8.25,paid
S02163,2025-06-07,apple tart,1,5.50,paid
S02164,2025-06-07,filter coffee,1,3.00,paid
S02165,2025-06-07,cinnamon bun,1,4.25,paid
S02166,2025-06-07,croissant,2,7.50,paid
S02167,2025-06-07,cinnamon bun,1,4.25,paid
S02168,2025-06-07,seed rye,1,8.25,paid
S02169,2025-06-07,cinnamon bun,3,12.75,paid
S02170,2025-06-07,filter coffee,3,9.00,paid
S02171,2025-06-07,filter coffee,2,6.00,paid
S02172,2025-06-07,filter coffee,2,6.00,paid
S02173,2025-06-07,croissant,2,7.50,refunded
S02174,2025-06-07,filter coffee,3,9.00,paid
S02175,2025-06-08,sourdough loaf,1,7.50,paid
S02176,2025-06-08,croissant,2,7.50,paid
S02177,2025-06-08,filter coffee,3,9.00,paid
S02178,2025-06-08,filter coffee,1,3.00,paid
S02179,2025-06-08,cinnamon bun,3,12.75,paid
S02180,2025-06-08,sourdough loaf,3,22.50,paid
S02181,2025-06-08,sourdough loaf,2,15.00,paid
S02182,2025-06-08,seed rye,3,24.75,paid
S02183,2025-06-08,apple tart,1,5.50,paid
S02184,2025-06-08,croissant,1,3.75,paid
S02185,2025-06-08,seed rye,2,16.50,paid
